mesh_id,opt,nopt
301921,82.565877,30.223949
51321,20.218298,13.013106
92878,148.853246,35.190749
45814,203.025041,123.954386
91123,294.958646,124.125732
69685,105.020963,41.788792
88572,91.261508,80.082696
112997,11.524939,7.154046
548871,470.528684,123.699782
90223,18.633402,10.199004
331766,839.489217,315.999
74471,89.458396,62.181451
1038432,64.307793,49.805731
1458668,57.467558,30.435346
37288,84.076145,47.432685
51354,473.77164,372.727147
69168,43.619077,29.225042
32770,89.876775,21.237068
95429,295.362963,198.797617
226160,76.508403,45.28049
72093,52.769122,39.202756
112929,191.551501,124.291935
51808,35.302958,19.380949
88156,241.364337,191.665581
1464288,124.860557,44.511895
343533,28.557299,11.349639
400238,83.125372,48.019958
569947,70.636521,46.579683
1485510,519.840568,109.468918
74267,569.522453,360.637702
67005,34.18133,18.031316
48949,214.489143,138.082281
56094,2.549645,2.411643
52071,25.10859,14.038776
804296,181.422151,129.69066
51491,19.866067,6.326771
67285,79.309349,31.675157
522320,449.292807,144.170904
1231076,212.88903,104.048924
1458686,66.307389,42.593772
91408,200.732281,86.813888
112920,282.86303,171.811148
88991,153.587714,78.99928
212136,96.297529,53.530287
109087,50.83744,17.822895
914676,37.571389,23.878755
44704,320.274733,225.123774
697209,124.159478,86.184945
267659,195.166612,50.290536
213887,73.050475,37.281946
1514497,34.285806,17.652542
840364,29.413327,10.547843
43850,122.561062,34.798259
88628,55.114814,18.110326
105860,79.620206,45.296653
152776,20.937296,16.472874
39086,374.881794,147.061847
71995,153.204291,72.923929
277709,210.79226,74.351854
293817,149.439836,100.006173
375263,70.970172,46.926019
44949,188.979635,100.086207
46583,242.719741,102.35749
461109,95.489969,36.467165
43960,3.461057,3.117704
83598,996.016173,340.25889
1527409,2887.133191,1483.301323
165847,19.63011,6.06306
88382,170.254967,85.793595
232911,68.597037,37.791581
82668,36.255263,17.287027
117018,17.676987,14.740015
520647,273.670604,127.249502
68246,30.477682,15.502532
81260,31.838378,8.953528
498457,5431.430855,2244.407058
73155,73.036913,37.762785
90794,19.078622,15.885868
77169,105.804329,48.05987
226685,213.574717,131.751601
1519468,9.579383,6.824896
54756,251.238862,166.314849
42708,10.533413,3.771726
102308,129.727859,49.730684
80085,25.266105,17.099686
94639,356.551689,109.576053
1120778,151.171475,92.486653
162898,232.24923,121.108938
208718,55.73376,46.272807
511803,180.460043,65.514861
78735,40.14395,17.300084
39442,168.229828,82.185225
95436,156.71309,96.436429
49379,138.477465,83.588836
80361,8.380617,6.888216
289669,21.332158,8.518951
153951,25.758563,10.096184
45616,51.870575,24.765103
1396897,422.842872,117.135819
1356638,284.69959,110.045015
1103938,57.255087,28.935214
113418,75.956784,40.655777
133568,444.456448,104.643979
343538,30.345531,18.63106
61083,13.475058,14.144186
55276,31.52249,12.176164
79184,13.37588,10.156791
39158,198.794179,102.343483
50112,6.936654,5.065927
79861,145.51541,71.241054
71307,33.06229,8.465686
54622,3.554056,2.194095
188402,30.139318,17.577699
98796,15.000775,10.052806
82324,395.839406,78.730557
246494,280.528353,98.864546
80768,66.247482,41.041232
49545,63.597745,27.171712
138205,36.547921,27.719787
100033,8.63016,3.838582
83720,67.188125,33.426287
225960,86.944802,50.294144
108618,29.770802,10.682861
331813,236.24185,163.991624
47852,44.48034,14.019506
270940,531.963225,243.445729
697602,308.964337,237.12997
97156,7.056971,4.140227
98021,33.695463,23.902854
331327,624.577342,369.797943
53884,12.405433,12.772451
55278,9.015752,5.574077
95417,157.905946,98.125546
61258,1168.382953,254.704506
94155,110.448292,36.538844
103817,94.986686,55.463765
71462,37.58033,14.807134
98659,74.446159,37.855721
69693,71.885621,30.991108
72014,86.033306,62.031315
118294,42.078799,18.448123
200006,65.057977,33.856977
56523,275.303646,84.861999
73266,38.679345,17.869095
388571,42.163994,29.694494
97507,41.854295,18.5055
58394,66.093779,31.426719
50113,8.335059,6.289219
54757,249.412469,117.481695
521424,85.429377,40.641553
76572,14.652074,6.532872
153961,48.152196,26.175475
42942,129.60101,38.533159
44375,2502.176644,1335.920232
1223672,118.830859,57.419618
472010,59.123496,21.756999
95500,115.007462,72.857895
100679,17.835513,11.260229
111046,27.721222,13.770771
107068,51.735109,28.662855
71041,55.231563,26.631537
73160,24.143689,18.55735
343534,28.835213,15.436592
215992,63.625712,27.405846
55660,51.200426,28.052798
996806,16.608553,11.906957
269118,24.961567,15.973273
116060,664.464529,865.287252
58708,38.567181,22.568282
37384,199.01002,49.243666
77947,52.146364,26.750147
77832,154.132321,65.293659
252638,275.403496,152.127298
1368057,1126.830943,792.223519
38492,215.97646,78.572812
51015,170.682771,77.180015
130032,152.474367,74.97739
73075,207.475933,71.359382
1063855,138.642002,85.955944
67523,62.171345,32.729018
88380,203.072705,104.251296
180691,64.374454,32.706261
49528,62.435949,23.576269
49548,135.166796,92.211835
96160,64.519746,36.950644
93128,747.827342,293.212732
314586,68.269184,32.253221
130206,170.176787,44.675489
39462,95.661353,55.154221
94139,40.079915,25.259881
61762,127.248034,48.933613
1582416,14.510396,8.194032
1417963,158.038473,68.937331
1063851,199.867879,159.622779
278154,230.643247,89.668286
67925,45.532161,40.539761
1582415,8.117547,6.016254
1129082,115.885855,58.350835
77335,32.221344,17.755597
954132,248.978395,126.895381
1581202,210.800694,86.063007
89163,394.055629,153.313352
52072,17.782026,13.62968
635752,71.490477,42.482005
104513,34.50721,9.169125
52069,34.511244,14.060448
762606,36.923532,14.02278
86593,57.537483,37.425703
1505025,45.322937,15.166362
270939,307.579592,115.927001
121118,148.527184,101.235211
789073,71.001282,42.001147
99992,38.621697,12.504321
70377,30.758226,8.884468
41984,168.791506,68.884529
1038439,118.126675,67.610583
39180,125.173002,55.792044
110905,42.861921,23.082124
71155,60.985806,37.551893
37787,292.38111,199.607996
39296,255.792952,164.648905
40282,159.812643,68.234773
105691,35.598053,20.122131
1017014,393.847256,117.518945
303901,56.294542,24.338805
97175,26.054946,9.758123
83651,91.202786,37.594743
129929,61.176434,24.459964
191967,74.87406,55.24373
1750622,128.510558,74.732989
1056913,71.317697,31.51146
76541,246.001968,84.920966
89450,187.338628,89.938142
472068,62.628648,31.640306
70046,25.027462,14.803282
40509,261.053145,45.142527
100639,45.648137,31.499993
375250,20.965558,14.348741
1079827,253.721322,88.038771
60266,11.445106,8.774583
301920,54.190389,41.23873
931873,106.089245,58.028618
98350,25.325399,9.956763
75059,329.992368,190.638189
60745,690.612681,227.665617
73340,14.835336,12.156571
48340,34.117912,16.039134
57253,264.582234,130.216367
65586,46.776311,24.651039
170134,28.659298,9.518692
719790,364.74148,232.248468
267660,232.696143,56.38194
282598,749.71145,370.737406
591218,39.664242,15.597532
90791,8.081634,6.73011
97941,17.584362,13.595536
230923,563.942622,167.929419
131980,184.698232,101.753585
1582421,11.702753,8.354434
455436,146.928094,45.892002
278455,54.882181,18.19488
60100,34.20809,15.515857
1411692,94.52087,49.081905
1012236,270.251975,105.089396
1452674,38.446624,27.223493
1396892,106.262682,78.68188
78325,175.576403,37.876517
331802,364.127378,238.668551
79136,1248.728263,269.782787
1146177,515.162497,229.575349
894836,116.495545,43.991492
57070,102.599952,31.006351
866925,1669.188867,835.574437
70381,94.457645,33.278986
96408,110.027365,35.179035
53467,72.503589,29.42963
347926,80.152551,56.905469
351479,290.447159,66.780727
1505021,231.689393,117.852654
72601,107.563168,48.379821
99911,22.676585,14.945004
118301,53.054884,20.815067
1313553,374.592604,173.390541
1228199,117.22849,65.67847
116077,103.637401,58.550185
81919,38.965557,14.999709
276933,66.365859,43.501558
859653,385.04736,118.371212
244780,489.635022,222.871293
346288,33.29415,15.295169
63054,54.121263,38.284207
462513,51.792697,18.789693
567026,66.494823,27.420062
65504,68.605924,29.044822
1220293,338.650206,138.050773
797993,149.505608,60.118169
39368,468.031474,238.3757
375281,76.76391,45.682678
1036468,158.132882,90.071476
79182,115.134368,66.032724
72613,25.92934,13.897946
79850,53.555719,32.771216
314437,27.696372,18.505997
488047,65.843561,31.026777
61759,177.452547,105.684182
82326,643.360064,231.090506
1158263,75.620302,49.77059
132428,75.530401,47.543761
214246,4.649284,3.519059
60099,137.591484,80.754969
59707,41.240895,25.955207
112927,135.304182,85.785444
827639,31.658668,13.690844
40666,6.746538,5.525211
263199,237.229307,128.887159
39638,65.46303,20.110141
518030,392.239141,174.705355
91122,307.638978,119.056764
405888,144.154122,86.552084
702417,32.821406,14.480349
40583,133.928402,87.088692
814659,100.899527,47.394145
49891,69.778572,43.282988
39924,28.93798,17.952136
95431,153.491387,104.209345
57083,48.636953,31.827996
39026,82.429278,30.97968
122715,131.438718,98.542718
104402,215.584678,114.863048
71377,1203.279654,1237.138163
1504272,306.542465,154.94255
124185,632.362252,256.833128
110358,58.316747,34.659419
288447,498.048877,119.284212
72599,75.825426,43.000229
80366,13.423311,3.923403
120786,35.584626,13.534947
474712,441.731747,309.786388
97909,182.050437,103.451274
611681,254.961617,96.377647
688369,1044.142932,586.2453
38631,111.10441,60.912344
437347,98.037639,40.504121
693474,519.817732,120.80021
1458682,50.781679,18.715462
407639,378.892819,191.503993
145502,90.467629,44.78173
622004,1453.104132,650.023497
1558739,67.647591,43.165821
1505018,16.71998,13.269467
238618,70.373826,27.148363
442390,187.099734,56.75302
112866,213.722224,109.091386
75275,387.796193,188.598125
126282,100.759553,55.681195
1174395,346.295029,156.358938
118289,234.630022,98.605556
1619332,534.877156,103.94968
252637,259.785935,129.435412
1315834,101.101904,51.462255
37111,418.472463,203.646885
642502,130.907308,75.362459
471997,283.042321,116.176035
74497,641.198723,351.969472
51492,32.672814,7.452431
39890,49.017222,18.330783
409632,450.342165,173.061836
75652,183.695384,65.559041
217015,13.103823,9.200338
72598,91.97751,39.128946
793565,667.991424,182.695593
58961,112.318111,42.186066
1228198,116.017796,49.41009
973981,2109.576564,762.363996
405884,24.29452,12.855989
73443,555.75225,390.564878
68335,188.025933,80.497567
46527,40.973242,19.997653
131969,20.351262,6.240144
1176416,407.563329,203.031604
472123,102.899102,52.666158
110910,306.434106,216.750927
41714,25.008043,18.041897
135675,173.408828,121.772208
472051,123.040882,37.327535
59771,8.845629,7.719298
368889,33.175518,13.349691
84943,12.027418,4.943071
263200,187.46257,62.534002
271873,102.587572,42.94983
168078,52.142429,31.292394
1036464,97.596967,41.656697
91007,44.638646,25.590721
81310,121.557033,81.889551
83721,329.49164,201.320225
83005,8.88736,8.026476
850629,94.310663,31.580139
106784,102.093811,54.522196
827641,40.992317,24.199694
1093140,683.653026,175.719364
1582381,10.137111,6.612817
331809,314.091513,211.998156
47877,28.733681,17.355431
360075,69.73502,39.23936
650184,117.932411,75.510987
113868,52.323741,39.111139
67608,66.034951,30.740038
815484,792.628258,242.175849
779966,194.165195,110.948342
106090,101.351275,27.991528
100072,100.435802,41.932786
682292,149.263205,87.364892
40987,57.033628,18.185102
1064682,968.899547,972.065307
72318,88.215174,20.858304
486860,96.257719,64.55989
87397,54.869134,23.464756
42290,9.332358,5.053843
79935,20.644479,15.713473
1458702,91.442259,39.19578
112541,30.430358,12.862991
108518,29.578872,13.553525
1501590,39.498646,25.073986
131090,194.237792,97.820511
1043436,215.453748,68.562559
202263,190.817242,85.270145
1015842,409.178122,137.876642
43392,85.513892,42.113892
118304,46.721744,26.21447
48223,12.493609,8.664581
409629,169.489957,55.877716
503408,134.290834,64.304119
67786,12.706465,5.736028
375256,31.475665,21.823406
209795,130.796883,58.536038
124042,148.792428,104.922956
76713,81.684006,39.546183
1514904,341.697361,141.302259
441727,220.861349,52.746373
188503,70.648841,39.910666
1146192,144.624085,69.923466
106782,39.002054,22.282639
73932,13.949981,8.932626
888454,360.203594,202.068994
80764,108.802214,43.056934
678267,516.251587,277.406148
1224385,32.882086,14.994086
121535,24.449407,12.363293
83770,176.464109,117.753344
472116,64.697271,29.629174
41509,16.640931,8.730584
37329,64.177889,29.130003
61461,166.788699,31.721639
472024,173.799353,80.979658
1005587,909.46724,782.011814
55429,152.918541,83.249864
940414,3157.947905,1410.656839
81209,78.699661,57.938122
498713,38.885728,15.752253
1150177,285.639927,151.527954
375080,132.296767,83.072357
550810,796.755432,590.67081
55572,60.083143,26.323317
249524,10.743965,8.508777
53241,148.445978,68.677502
325158,708.891574,422.246962
856327,139.204275,57.929454
940048,44.219679,15.88044
107436,72.979089,62.75728
57463,76.580011,44.958431
52411,38.71008,14.684954
89417,62.629334,19.649559
1207656,34.494742,14.841245
521602,169.036669,65.514187
85546,598.938172,167.176549
1273630,124.911311,67.259857
58734,155.566485,77.796512
81150,74.888072,47.088383
168075,4.428642,1.860573
49422,31.724565,12.157441
325172,647.924032,389.970387
347936,32.142942,20.719705
87429,11.397603,9.86284
636807,84.798664,51.538138
1409877,197.463908,82.026077
112826,424.532863,223.736581
510031,274.158402,140.367202
55956,115.98689,57.769286
1514502,253.683452,113.655333
47687,16.6893,15.184327
72213,136.762044,89.659933
55575,31.640935,19.91615
816587,1250.042826,714.362345
45619,60.862034,26.154057
1716284,1.511874,1.498421
72381,166.736148,55.866259
91351,115.813071,63.481342
225963,14.05437,9.749872
77958,727.951172,241.1966
59704,23.307341,8.88985
96915,63.27606,29.3731
188501,35.384757,12.035763
145065,697.130977,398.468772
976646,41.919123,23.354904
67550,15.58404,11.708397
58733,253.060768,110.413131
331764,503.316796,316.39259
1179043,147.883395,66.735611
687430,27.038235,12.712927
49871,70.940577,28.138064
510026,189.077006,66.915837
77014,97.894506,58.444282
462543,78.458121,35.229295
61418,41.373356,24.605113
79787,292.603264,144.806484
73869,168.932688,129.194923
472061,60.654384,32.37829
37748,88.917375,57.194652
251163,126.233307,56.838411
82675,1198.38742,407.263728
263999,274.451574,83.806279
90279,8.784029,6.862866
931877,276.941014,154.391734
1036319,370.737431,179.941687
175914,180.570415,96.539446
61765,2812.920229,2007.780154
65617,26.303133,16.002814
74152,59.52319,26.746935
67923,37.388219,32.540455
91281,451.260544,193.121574
1088280,1764.322787,979.368034
228304,266.52962,140.354371
132430,36.409644,16.965152
1109707,136.388743,54.905014
331105,364.528387,97.265378
103196,126.318646,58.460974
126542,461.56155,230.789282
1215157,231.641567,76.070211
61434,57.509049,25.445091
760497,86.754835,48.862793
111009,33.629388,22.851349
129915,31.688206,16.718534
472158,75.949,40.335608
96075,28.398042,8.057601
888464,426.077185,223.071015
488049,92.000131,51.643556
103441,75.182932,34.881281
1315844,130.088909,81.263277
76106,34.804384,16.157254
39157,232.175638,149.593398
288609,130.786131,73.90624
65559,123.875267,61.976792
84641,71.160082,26.428483
84978,43.061473,15.942914
1179042,289.599373,113.590621
1600249,12.154182,10.91829
347582,173.589904,87.499167
104559,255.647252,138.463704
50880,545.567353,375.990126
492897,69.091475,42.826206
74495,117.094373,60.136892
52140,8.125204,6.128311
67501,43.310529,28.701264
59125,120.146475,64.133399
99478,1149.508704,583.008603
42324,366.137115,217.410292
1053377,318.390294,176.935112
217029,67.30718,23.576608
81083,97.554617,68.170737
59082,353.830495,137.000854
472201,62.796848,44.861852
901214,525.775406,222.97555
326895,19.691895,9.918197
82059,15.483599,7.273235
693472,183.890042,88.373297
111400,34.778469,14.494952
325195,593.299922,370.077252
124037,144.861291,81.253033
80769,99.905839,51.969916
1450318,94.354821,48.846973
1224388,106.132447,63.858141
550807,31.474363,15.244259
77342,226.371667,172.22063
39163,73.33301,44.765008
78319,214.446168,143.049164
103815,61.670556,34.338705
1126618,186.145268,113.708406
104930,75.809516,52.989394
112931,184.746584,90.185758
51324,42.625122,16.865379
551075,689.585564,258.069122
472195,143.547475,78.605645
70562,463.098254,255.696747
65563,50.953146,21.789229
931901,4092.091437,1284.965195
153377,19.018116,14.416313
409637,279.193809,92.009557
1088139,1989.451683,996.10957
73421,407.82943,92.365919
208722,126.564246,90.812027
375275,71.337785,39.409429
84993,342.045665,107.218387
93553,9.723154,8.342366
1085685,136.894981,89.33322
462547,48.246083,18.566287
894832,105.769463,48.96983
839722,613.420799,208.19088
1527417,1910.030066,956.419934
135810,51.600341,21.110523
52070,12.014923,9.313212
100730,110.716943,58.30375
289661,27.763533,13.419355
106842,185.363113,113.373809
301926,476.156115,327.023725
80369,69.069582,37.701476
1063865,186.990604,92.152305
458129,329.668337,122.477987
611677,411.332971,172.933024
94477,35.209044,14.152089
53800,1418.980382,1032.613663
838512,226.082867,85.435096
270455,148.673777,64.983561
278460,459.070066,297.912841
145419,103.444618,72.685031
62992,41.542282,23.210714
1228189,122.574086,65.646555
472149,6.939175,5.12193
1628448,81.577328,41.216115
118895,49.222466,31.858971
472191,160.096284,113.257068
1288652,67.44511,33.411348
97660,199.328358,54.303725
1051670,346.766846,68.826689
109344,75.035362,47.875343
697211,131.040197,73.027977
44380,42.439932,15.995754
815478,133.966833,53.204678
237738,143.917407,78.891842
71329,60.461784,23.785917
61458,8.038378,7.519054
106146,91.030467,25.870678
96675,84.416095,49.440721
66478,65.574988,36.875458
1315831,105.05977,63.424979
39880,239.143557,100.074294
360074,27.15724,16.189396
100643,3.804588,2.946335
42041,239.312841,115.295063
105693,2398.94076,1050.5576
441718,211.220036,74.759279
59770,8.425856,7.294642
63466,37.757322,30.708267
130443,72.372551,48.41569
261582,281.749406,151.389698
1722421,200.982684,65.913864
128483,76.922959,42.531832
46474,36.497909,15.14969
110203,43.759434,22.688242
70043,53.526662,33.685513
416684,54.830388,22.563246
130030,18.959056,13.912212
53836,63.21295,44.83302
804297,69.032367,28.239133
93364,1689.450786,912.921202
132420,64.171176,37.597396
794006,1385.088651,665.927227
416683,27.275924,22.449336
39870,94.603137,55.946429
41087,167.761238,86.134339
888459,104.805052,55.479323
55092,77.261148,27.879113
98923,328.590947,132.391963
1336194,208.247526,123.020431
56104,143.322395,68.777681
42962,251.659814,137.544173
233189,10.005353,9.10367
47564,91.970502,37.658189
1017015,1794.589459,556.718339
89415,52.444298,26.962851
94015,277.864673,128.535104
214256,39.568797,21.601675
1454014,153.971815,81.661834
87344,620.124268,478.39147
399567,215.463007,120.930516
1075456,29.871032,8.584166
76684,7.522408,6.490149
1396891,162.363765,65.248243
128913,103.415336,60.233535
99269,301.579916,160.005851
67990,160.822678,70.580754
1088142,1674.684338,978.236974
73413,88.794693,40.798722
239188,267.524407,79.515213
370993,153.579949,94.39366
1417955,86.723837,79.065237
40118,577.67862,264.251137
96457,81.24339,22.72438
91224,85.022515,33.601764
77939,60.273251,26.347407
107390,17.486604,8.870098
73412,60.141916,27.917679
37772,102.303112,75.23121
479931,146.359783,74.002831
153968,54.147692,31.918887
180694,190.330658,72.430125
494999,87.691945,40.172218
84032,122.372472,42.421668
51141,136.313525,70.551154
919988,70.823089,36.291676
138183,232.489166,188.743616
51334,148.782261,96.486616
1153645,52.823311,26.415122
39107,138.359527,124.898191
104509,389.64329,149.681702
89802,114.128798,53.53962
200966,127.993738,40.098639
365370,166.689896,93.408121
44951,68.822031,29.949644
814663,112.044699,36.620884
80765,59.248612,32.247596
186560,111.491108,67.376792
1458673,69.318851,27.314738
1087141,1701.876539,1033.552495
117949,53.460846,26.686889
190402,122.336996,30.88641
131730,131.086643,63.793905
97730,83.182312,34.394195
1356644,64.952365,28.394532
38496,48.707751,29.754249
58886,304.802985,195.005824
384097,952.124123,206.58459
69977,320.809549,51.742227
63871,32.883223,20.247192
100040,42.10947,18.005948
248189,160.915971,91.642173
72203,62.365221,16.79055
375264,20.644905,7.749636
73158,31.411788,26.877614
61134,182.85347,86.08424
76683,3.422782,3.023803
325188,698.561357,414.159415
99776,111.780386,55.815637
61256,304.270603,110.801043
1652976,31.205879,19.672693
44950,174.791199,90.38422
63516,36.849457,23.758005
1505017,5.833157,4.767381
57418,85.757705,74.390236
133276,16.719034,10.531974
60273,20.918901,14.17795
123787,161.687387,108.527769
75096,230.83675,112.9277
331779,473.474423,308.188826
60511,800.853246,387.204854
55574,42.438399,20.039603
204953,28.341095,20.222467
97492,18.198015,15.967017
96956,41.312963,21.685925
43663,278.66117,210.652262
133374,710.174974,148.049547
289691,27.438222,16.680396
372056,318.921547,145.264142
130013,251.291165,112.121655
44064,42.554315,21.094118
138204,65.075243,39.250574
67889,36.728799,18.352863
1207650,102.662452,48.017532
472148,46.486209,21.098737
343535,29.884289,17.346915
111622,277.342485,62.236649
250393,61.838472,19.516346
41926,58.648373,28.928838
55094,38.76365,19.028081
462517,54.096094,19.911625
79851,10.266181,7.934209
1053376,274.278001,138.044142
1036473,291.828625,112.186456
186541,38.042689,19.538382
120628,712.003262,273.263111
500112,54.760699,32.234807
135078,89.117883,44.296807
37361,315.280166,72.119727
1505024,92.384138,61.041162
582285,296.454863,162.819971
71493,426.51438,190.876211
591250,97.478894,57.28056
1315837,103.057767,45.862048
68334,216.801324,77.227527
58878,53.049212,32.863144
83024,218.227357,84.557579
59229,461.040979,265.810822
1082149,38.485266,15.191796
162399,32.789318,18.918614
852088,74.451916,40.236089
97165,13.705409,9.744707
41939,301.213975,108.170046
52137,6.375931,4.949418
54725,176.842013,73.246843
451870,1982.112664,621.842563
57254,215.081571,120.253324
346289,25.140909,8.781228
56621,531.045122,247.052967
57658,27.427169,13.218899
269129,249.726518,168.065763
521425,96.72735,51.459465
90276,250.071144,100.059462
84916,77.02571,30.215486
51326,49.361258,41.483889
1489596,150.237597,17.889045
249523,15.516319,10.073068
267490,342.140876,201.833359
72226,40.086506,25.906207
73414,61.21246,31.750759
55277,23.073659,10.273078
162100,54.898815,44.280923
99836,41.385933,21.370554
390065,527.248387,137.502883
1452677,124.348396,83.189537
650180,155.434912,89.500297
60844,80.949194,64.736643
72896,123.202533,29.776164
1708614,197.404747,144.223188
331783,399.278519,278.161412
178197,56.992463,20.543291
129937,417.161344,192.729061
232913,140.526661,64.722392
118290,58.756658,29.886802
121401,89.004444,29.650986
81259,35.28311,10.62888
51494,21.911113,6.282983
255495,46.253139,13.825191
249520,6.551868,4.78809
229331,219.709143,125.994815
140545,21.835724,12.604396
388569,33.564554,20.895958
61395,36.383195,10.457951
58266,65.805899,20.20774
404959,72.289996,37.380946
1519467,11.215481,8.806904
80410,49.777637,20.727097
271872,19.826911,10.032469
135493,399.042041,247.263599
95099,148.346627,63.922267
623170,614.255098,377.855356
461110,84.873108,32.849933
138101,36.529901,19.599062
472152,58.381892,28.822585
472075,36.213998,24.935437
59375,146.468453,85.759703
270393,161.211717,101.377437
50405,561.091208,207.476164
91945,145.411477,62.50775
1460441,11.5286,6.226173
270456,308.167497,150.370246
619569,48.174799,31.599239
235726,61.71234,23.679771
472073,39.057296,23.343956
106039,26.778951,10.234509
116863,94.208924,45.120136
37223,165.295693,66.43678
128484,18.143982,10.241119
1472695,142.761314,8.126775
472114,13.922074,8.428606
1344058,18.890169,14.457212
73156,19.702654,14.501003
92125,433.641105,226.820348
45618,26.181798,12.413715
82667,43.384605,22.34292
104445,16.07213,14.023225
472185,158.747054,71.517419
270321,232.724922,133.564354
37883,187.073903,84.435192
1036311,73.386615,34.364017
1772543,8.60491,7.88494
289652,23.949022,14.174262
44740,71.070193,55.330435
237646,449.241946,230.744272
47775,24.797921,12.767272
56500,85.42293,52.658972
59197,371.001269,126.417957
96583,10.31943,9.42509
270453,40.378307,13.299301
1706479,1310.144217,516.549355
224829,136.991659,50.323486
94019,11.336316,7.53089
159693,127.348307,64.893964
73248,93.338421,47.927267
65003,42.645361,20.270223
118893,243.126541,115.964095
548864,256.75924,162.252325
77796,116.047333,73.939363
1120766,23.234312,18.185185
41081,102.671277,58.531918
96727,58.103434,17.855612
37282,136.123265,60.225916
693469,24.42838,10.402266
1213332,4.97176,4.466022
98936,99.81111,47.464412
51639,26.789609,16.865047
94481,55.842795,23.618542
233970,131.738641,78.8495
1454015,177.63473,97.583199
929556,59.127579,14.533613
37327,46.271351,18.770482
1368063,1396.666659,748.847842
57468,30.319198,18.090072
76719,355.425546,116.335675
285376,302.124249,151.933552
49549,88.147763,59.339161
79729,107.349553,61.26632
1179045,135.289712,59.442369
472125,17.453813,6.37886
956447,144.225405,88.855821
56524,61.137291,28.399802
48339,21.80717,17.50197
39123,710.244508,524.737428
711139,216.544001,105.897825
1036462,8.428258,7.336991
190415,50.084895,17.378463
1017018,1426.165709,464.744724
95777,112.922742,67.44719
118309,51.595508,31.575363
121400,37.117298,23.48225
441707,159.285443,44.882791
195696,34.404186,17.75409
38646,740.60622,257.150111
75659,100.484842,47.280016
669979,198.579181,136.999685
45809,1481.171352,293.712986
95434,189.031382,123.679237
472078,107.15595,61.787481
1411700,178.622312,94.470393
249519,11.769772,10.985531
1174396,350.633554,205.496685
109089,154.025686,89.167307
110026,295.320867,137.398843
1356652,334.416554,85.851761
447331,125.097963,56.33787
940046,44.094958,13.40692
251402,70.986415,31.197096
81211,812.071982,390.099692
650183,123.125043,83.335551
551019,755.005558,119.749328
162092,168.401123,118.551501
101956,53.320134,28.000563
518031,506.663408,213.193605
518090,447.941545,197.562769
115065,66.742028,24.546736
697757,93.369887,50.518591
1382602,90.790572,33.756882
464845,175.535476,121.216846
44400,197.521513,76.387719
73178,2638.537481,2511.467491
75270,305.13918,175.256565
237638,110.842006,63.497794
1005286,131.76985,51.533754
1080515,62.806104,22.48527
1075457,35.019705,16.166326
44038,89.79663,46.072645
125381,337.891932,198.503207
95812,16.454628,8.985874
449819,144.111771,61.896348
636795,113.520383,74.696675
51140,148.698758,112.913739
1315838,128.99026,78.906732
75654,161.089637,63.096645
331326,588.649045,355.358325
444375,148.497148,60.853961
904474,249.537804,199.916264
46529,26.663213,15.028059
462549,48.473957,22.003961
1396899,120.753099,75.531794
69880,39.227001,16.534193
100077,14.329562,10.069053
42575,44.711976,24.289207
73417,81.798999,43.92051
48031,127.050895,44.011249
126197,24.77171,15.787966
76899,40.593325,32.687903
69917,69.060276,39.946136
1064681,421.681841,168.105667
789800,653.584849,337.208197
931886,906.214547,199.859501
90439,55.633796,16.11127
110995,216.555505,84.310832
375248,47.423404,18.027536
102066,70.294755,51.513242
702387,44.764514,25.359086
129906,221.442421,119.9956
92960,37.80818,24.548303
83256,131.280825,67.248321
1582391,13.228021,7.995908
102248,32.795148,12.033766
42632,42.209703,19.999195
1582395,10.625798,5.278958
350277,713.64608,412.401912
422367,31.797338,11.663087
577765,38.147753,24.955419
95422,172.778588,119.380248
91032,260.251626,137.80202
92372,796.498053,323.642446
229600,16.567127,9.699608
110457,21.015697,12.433422
635751,172.949223,93.018042
118307,71.00522,45.038629
97593,267.956854,163.549475
331805,520.822863,235.17813
238415,143.28989,46.390694
96071,49.060171,22.915727
63449,77.115573,47.336835
894833,56.04477,32.257788
100034,7.213001,4.332946
1681236,291.237785,127.945715
93107,8.609752,8.196867
55570,37.00672,26.626999
73933,28.184358,13.36677
1484067,295.574869,146.07939
53757,26.257791,19.548345
106620,290.898849,111.618427
75068,850.049048,617.857882
496389,19.645603,5.881946
472133,80.625821,34.633603
49166,25.404775,12.044507
1411698,134.665004,61.561677
200969,152.822722,58.627403
622000,133.363846,91.422194
138199,162.705138,60.552304
79939,14.805194,11.477114
80414,179.017377,118.895784
226568,1749.596423,839.640335
108000,1135.298941,436.466385
200079,171.788553,72.395293
104400,145.546147,77.783891
289671,29.948053,18.50728
109459,156.112373,82.953875
650186,102.105285,67.148502
388565,27.605675,19.038523
1514901,264.724656,180.837567
1722425,186.901116,55.498206
971425,182.987082,58.042725
186555,130.339173,39.999091
267487,409.21461,104.785314
72869,277.273085,110.649714
248169,537.535634,258.559751
1158267,94.359815,40.020091
1582436,33.153822,12.366157
996797,17.245355,9.315098
94084,1351.366146,373.458329
148293,77.993023,31.416378
200965,151.083778,56.822025
145500,103.943099,58.721299
343554,25.135788,13.922204
93557,41.28338,15.019346
1382597,18.413605,9.726221
91139,15.419293,9.700858
124038,54.115267,30.956581
50307,28.085858,21.956869
1582403,35.242352,19.994458
75269,90.816624,66.847754
77319,374.98893,111.538841
598330,48.425917,12.409018
